debate_id,turn_index,span_index,speaker,start,end,text,reason,reason_form,reason_frame,reason_domain,turn_char_len,turn_word_len,span_char_len,span_word_len,rel_start,rel_end,rel_len
20040930_bush_kerry,141,1,KERRY,328,500,"The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war",,['non-quantitative fact'],[],['war/conflict'],518,93,172,28,0.6332046332046332,0.9652509652509652,0.33204633204633205
20040930_bush_kerry,144,0,BUSH,1302,1358,Libya is now peacefully dismantling its weapons programs,,['non-quantitative fact'],['behavioral attribution'],['nuclear armament'],1612,312,56,8,0.8076923076923077,0.8424317617866005,0.034739454094292806
20040930_bush_kerry,145,0,KERRY,215,246,Saddam Hussein didn’t attack us,,['non-quantitative fact'],['behavioral attribution'],['war/conflict'],1438,253,31,5,0.14951321279554938,0.17107093184979139,0.021557719054242003
20040930_bush_kerry,145,1,KERRY,303,419,"when we had Osama bin Laden cornered in the mountains of Tora Bora, 1,000 of his cohorts with him in those mountains",,['quantitative precise'],[],['terrorism'],1438,253,116,22,0.21070931849791377,0.2913769123783032,0.08066759388038942
20040930_bush_kerry,145,2,KERRY,421,587,"With the American military forces nearby and in the field, we didn’t use the best trained troops in the world to go kill the world’s number one criminal and terrorist",,['non-quantitative fact'],['behavioral attribution'],"['defense/military', 'terrorism', 'crime']",1438,253,166,30,0.29276773296244785,0.4082058414464534,0.11543810848400557
20040930_bush_kerry,145,3,KERRY,589,631,They outsourced the job to Afghan warlords,,['non-quantitative fact'],['behavioral attribution'],['war/conflict'],1438,253,42,7,0.4095966620305981,0.4388038942976356,0.02920723226703755
20040930_bush_kerry,145,4,KERRY,633,703,who only a week earlier had been on the other side fighting against us,,"['non-quantitative fact', 'temporal reference']",['behavioral attribution'],['war/conflict'],1438,253,70,14,0.44019471488178025,0.48887343532684285,0.048678720445062586
20040930_bush_kerry,145,5,KERRY,783,840,the enemy that was allowed to walk out of those mountains,,['non-quantitative fact'],[],[],1438,253,57,11,0.5445062586926287,0.5841446453407511,0.039638386648122394
20040930_bush_kerry,145,6,KERRY,849,886,the enemy that is now in 60 countries,,['quantitative precise'],[],[],1438,253,37,8,0.5904033379694019,0.6161335187760779,0.02573018080667594
20040930_bush_kerry,145,7,KERRY,1000,1068,Two-thirds of the country was a no-fly zone when we started this war,,['quantitative precise'],[],['war/conflict'],1438,253,68,13,0.6954102920723226,0.7426981919332406,0.04728789986091794
20040930_bush_kerry,146,0,BUSH,265,283,We tried diplomacy,,['non-quantitative fact'],['behavioral attribution'],['international relations'],474,86,18,3,0.5590717299578059,0.5970464135021097,0.0379746835443038
20040930_bush_kerry,146,1,BUSH,402,441,He had the capability of making weapons,,['non-quantitative fact'],[],['nuclear armament'],474,86,39,7,0.8481012658227848,0.930379746835443,0.08227848101265822
20040930_bush_kerry,147,0,KERRY,0,142,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein,,"['quantitative approximate', 'comparison']",[],"['nuclear armament', 'war/conflict']",518,90,142,23,0.0,0.27413127413127414,0.27413127413127414
20040930_bush_kerry,147,1,KERRY,174,293,"with 9 out of 10 active duty divisions of our Army, either going to Iraq, coming back from Iraq, or getting ready to go",,['quantitative precise'],[],"['defense/military', 'war/conflict']",518,90,119,24,0.3359073359073359,0.5656370656370656,0.22972972972972974
20040930_bush_kerry,147,2,KERRY,295,331,North Korea’s gotten nuclear weapons,,['non-quantitative fact'],['behavioral attribution'],['nuclear armament'],518,90,36,5,0.5694980694980695,0.638996138996139,0.0694980694980695
20040930_bush_kerry,147,3,KERRY,365,402,Iran is moving toward nuclear weapons,,['non-quantitative fact'],['behavioral attribution'],['nuclear armament'],518,90,37,6,0.7046332046332047,0.7760617760617761,0.07142857142857142
20040930_bush_kerry,147,4,KERRY,436,457,Darfur has a genocide,,['non-quantitative fact'],[],"['war/conflict', 'ethnicity/race', 'religion']",518,90,21,4,0.8416988416988417,0.8822393822393823,0.04054054054054054
20040930_bush_kerry,148,0,KERRY,0,87,"The president always has the right, and always has had the right, for preemptive strike",,['non-quantitative fact'],[],"['domestic politics', 'war/conflict']",2078,390,87,15,0.0,0.04186717998075072,0.04186717998075072
20040930_bush_kerry,148,1,KERRY,657,780,we have our own secretary of state who has had to apologize to the world for the presentation he made to the United Nations,,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'international relations']",2078,390,123,24,0.3161693936477382,0.3753609239653513,0.05919153031761309
20040930_bush_kerry,148,2,KERRY,806,915,when President Kennedy in the Cuban missile crisis sent his secretary of state to Paris to meet with DeGaulle,,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'international relations']",2078,390,109,19,0.38787295476419636,0.4403272377285852,0.05245428296438884
20040930_bush_kerry,148,3,KERRY,921,1165,"in the middle of the discussion, to tell them about the missiles in Cuba, he said, “Here, let me show you the photos.” And DeGaulle waved them off and said, “No, no, no, no. The word of the president of the United States is good enough for me.”",,['non-quantitative fact'],['speech attribution'],"['domestic politics', 'international relations']",2078,390,244,48,0.44321462945139556,0.5606352261790183,0.11742059672762271
20040930_bush_kerry,148,4,KERRY,1610,1725,I’ve been fighting for proliferation the entire time — anti-proliferation the entire time I’ve been in the Congress,,['non-quantitative fact'],"['behavioral attribution', 'stance']","['domestic politics', 'nuclear armament']",2078,390,115,18,0.7747834456207893,0.8301251203079885,0.05534167468719923
20040930_bush_kerry,148,5,KERRY,1745,1827,this president actually turn away from some of the treaties that were on the table,,['non-quantitative fact'],['behavioral attribution'],['international relations'],2078,390,82,15,0.8397497593840231,0.8792107795957652,0.03946102021174206
20040930_bush_kerry,149,0,BUSH,451,499,I wouldn’t join the International Criminal Court,,['non-quantitative fact'],['stance'],"['international relations', 'justice']",1153,213,48,7,0.391153512575889,0.4327840416305291,0.04163052905464007
20040930_bush_kerry,149,1,BUSH,501,623,This is a body based in The Hague where unaccountable judges and prosecutors can pull our troops or diplomats up for trial,,['non-quantitative fact'],[],"['international relations', 'defense/military', 'justice']",1153,213,122,22,0.43451864700780574,0.5403295750216826,0.10581092801387684
20040930_bush_kerry,149,2,BUSH,629,647,I wouldn’t join it,,['non-quantitative fact'],['stance'],[],1153,213,18,4,0.5455333911535126,0.5611448395490026,0.015611448395490026
20040930_bush_kerry,149,3,BUSH,777,842,a foreign court that could — where our people could be prosecuted,,['non-quantitative fact'],[],"['international relations', 'justice']",1153,213,65,12,0.6738941890719862,0.7302688638334779,0.05637467476149176
20040930_bush_kerry,149,4,BUSH,844,903,My opponent is for joining the International Criminal Court,,['non-quantitative fact'],['stance'],"['international relations', 'justice']",1153,213,59,9,0.7320034692107545,0.7831743278404163,0.05117085862966175
20040930_bush_kerry,150,0,BUSH,60,164,"Before I was sworn in, the policy of this government was to have bilateral negotiations with North Korea",,"['non-quantitative fact', 'temporal reference']",[],"['domestic politics', 'international relations']",1785,327,104,18,0.03361344537815126,0.09187675070028012,0.05826330532212885
20040930_bush_kerry,150,1,BUSH,170,290,we signed an agreement with North Korea that my administration found out that was not being honored by the North Koreans,,['non-quantitative fact'],['behavioral attribution'],['international relations'],1785,327,120,21,0.09523809523809523,0.16246498599439776,0.06722689075630252
20040930_bush_kerry,150,2,BUSH,405,570,"in Crawford, Texas, Jiang Zemin and I agreed that the nuclear-weapons-free peninsula, Korean Peninsula, was in his interest and our interest and the world’s interest",,['non-quantitative fact'],['stance'],"['international relations', 'nuclear armament']",1785,327,165,25,0.226890756302521,0.31932773109243695,0.09243697478991597
20040930_bush_kerry,150,3,BUSH,1635,1655,The IAEA is involved,,['non-quantitative fact'],['behavioral attribution'],[],1785,327,20,4,0.9159663865546218,0.927170868347339,0.011204481792717087
20040930_bush_kerry,150,4,BUSH,1657,1732,There’s a special protocol recently been passed that allows for inspections,,['non-quantitative fact'],[],[],1785,327,75,11,0.9282913165266107,0.9703081232492997,0.04201680672268908
20040930_bush_kerry,151,0,KERRY,22,198,"the British, French, and Germans were the ones who initiated an effort without the United States, regrettably, to begin to try to move to curb the nuclear possibilities in Iran",,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'nuclear armament']",1567,269,176,30,0.014039566049776643,0.1263560944479898,0.11231652839821314
20040930_bush_kerry,151,1,KERRY,498,523,The president did nothing,,['non-quantitative fact'],['behavioral attribution'],[],1567,269,25,4,0.3178047223994895,0.3337587747287811,0.01595405232929164
20040930_bush_kerry,151,2,KERRY,570,648,We had inspectors and television cameras in the nuclear reactor in North Korea,,['non-quantitative fact'],[],"['international relations', 'nuclear armament']",1567,269,78,13,0.3637523931078494,0.4135290363752393,0.04977664326738992
20040930_bush_kerry,151,3,KERRY,650,710,Secretary Bill Perry negotiated that under President Clinton,,['non-quantitative fact'],['behavioral attribution'],['domestic politics'],1567,269,60,8,0.4148053605615826,0.4530950861518826,0.03828972559029994
20040930_bush_kerry,151,4,KERRY,797,928,"Colin Powell, our secretary of state, announced one day that we were going to continue the dialog of working with the North Koreans",,['non-quantitative fact'],['speech attribution'],"['domestic politics', 'international relations']",1567,269,131,23,0.5086151882578175,0.5922144224633057,0.08359923420548819
20040930_bush_kerry,151,5,KERRY,930,1008,The president reversed it publicly while the president of South Korea was here,,"['non-quantitative fact', 'temporal reference']",['behavioral attribution'],"['domestic politics', 'international relations']",1567,269,78,13,0.593490746649649,0.6432673899170389,0.04977664326738992
20040930_bush_kerry,151,6,KERRY,1135,1203,"for two years, this administration didn’t talk at all to North Korea",,"['non-quantitative fact', 'temporal reference']",['behavioral attribution'],['international relations'],1567,269,68,12,0.7243139757498405,0.7677089980855137,0.04339502233567326
20040930_bush_kerry,151,7,KERRY,1260,1290,the inspectors were kicked out,,['non-quantitative fact'],[],[],1567,269,30,5,0.8040842373962986,0.8232291001914487,0.01914486279514997
20040930_bush_kerry,151,8,KERRY,1292,1330,the television cameras were kicked out,,['non-quantitative fact'],[],[],1567,269,38,6,0.824505424377792,0.8487555839183153,0.024250159540523293
20040930_bush_kerry,151,9,KERRY,1343,1410,there are four to seven nuclear weapons in the hands of North Korea,,['quantitative approximate'],[],['nuclear armament'],1567,269,67,13,0.8570516911295469,0.8998085513720485,0.042756860242501596
20040930_bush_kerry,154,0,BUSH,124,177,the breach on the agreement was not through plutonium,,['non-quantitative fact'],[],['nuclear armament'],635,111,53,9,0.1952755905511811,0.27874015748031494,0.08346456692913386
20040930_bush_kerry,154,1,BUSH,179,233,The breach on the agreement is highly enriched uranium,,['non-quantitative fact'],[],['nuclear armament'],635,111,54,9,0.28188976377952757,0.3669291338582677,0.08503937007874016
20040930_bush_kerry,154,2,BUSH,235,266,That’s what we caught him doing,,['non-quantitative fact'],['behavioral attribution'],[],635,111,31,6,0.3700787401574803,0.4188976377952756,0.048818897637795275
20040930_bush_kerry,154,3,BUSH,268,310,That’s where he was breaking the agreement,,['non-quantitative fact'],['behavioral attribution'],[],635,111,42,7,0.4220472440944882,0.4881889763779528,0.06614173228346457
20040930_bush_kerry,154,4,BUSH,392,421,we’ve already sanctioned Iran,,['non-quantitative fact'],['behavioral attribution'],['international relations'],635,111,29,4,0.6173228346456693,0.662992125984252,0.04566929133858268
20040930_bush_kerry,154,5,BUSH,456,492,There are sanctions in place on Iran,,['non-quantitative fact'],[],['international relations'],635,111,36,7,0.7181102362204724,0.7748031496062993,0.05669291338582677
20040930_bush_kerry,154,6,BUSH,507,634,"we were a party to the convention — to working with Germany, France and Great Britain to send their foreign ministers into Iran",,['non-quantitative fact'],['behavioral attribution'],['international relations'],635,111,127,23,0.7984251968503937,0.9984251968503937,0.2
