debate_id,speaker,text,check_worthy,spans,error
20200929_trump_biden,BIDEN,"He doesn't want to let me answer, because he knows I have the truth. His position has been totally thoroughly discredited. . .",True,"[{""start"": 69, ""end"": 121, ""text"": ""His position has been totally thoroughly discredited"", ""reason_text"": ""epistemic"", ""reason_choices"": [""epistemic""]}]",
20200929_trump_biden,TRUMP,By who?,False,[],
20200929_trump_biden,BIDEN,And you can-,False,[],
20200929_trump_biden,TRUMP,The media.,False,[],
20200929_trump_biden,BIDEN,"by everybody. Well, by the media, by our allies.",False,[],
20200929_trump_biden,TRUMP,"By the media, because they refuse to talk about it-",False,[],
20200929_trump_biden,BIDEN,By the World Bank-,True,"[{""start"": 0, ""end"": 17, ""text"": ""By the World Bank"", ""reason_text"": """", ""reason_choices"": [""attribution""]}]",
20200929_trump_biden,TRUMP,... because they're embarrassed.,False,[],
20200929_trump_biden,BIDEN,"By everyone, as discredited. And matter of fact [crosstalk] Matter of fact-",False,[],
20200929_trump_biden,WALLACE,"Mr. President, please stop.",False,[],
20200929_trump_biden,BIDEN,Even the people who testified under oath-,False,[],
20200929_trump_biden,TRUMP,"So let me ask you this, Joe- [crosstalk].",False,[],
20200929_trump_biden,WALLACE,"No, no. Go ahead, Mr.-- I'm listening to you.",False,[],
20200929_trump_biden,BIDEN,Even the people under-,False,[],
20200929_trump_biden,TRUMP,He got three and a half million dollars from Moscow.,True,"[{""start"": 0, ""end"": 51, ""text"": ""He got three and a half million dollars from Moscow"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""conspiratorial"", ""personal life""]}]",
20200929_trump_biden,BIDEN,"... testified, he testified under oath in his Administration said I did my job and I did it very well.",False,[],
20200929_trump_biden,TRUMP,"Oh, really?",False,[],
20200929_trump_biden,BIDEN,I did it honorably.,False,[],
20200929_trump_biden,TRUMP,I'd like to know who they are.,False,[],
20200929_trump_biden,BIDEN,"Well, I'll give you the list of the people who-",False,[],
20200929_trump_biden,TRUMP,I'll fire them.,False,[],
20200929_trump_biden,WALLACE,"No, no. Go ahead, sir.",False,[],
20200929_trump_biden,BIDEN,"I'm sure that you've already fired most of them, because they did a good job.",False,[],
20200929_trump_biden,TRUMP,Some people don't do a good job.,False,[],
20200929_trump_biden,BIDEN,"Well, here's the- [crosstalk]",False,[],
20200929_trump_biden,WALLACE,"Go ahead. You get the- [crosstalk] Wait a minute. You get the final word, Mr.-",False,[],
20200929_trump_biden,BIDEN,"Well, it's hard to get any word in with this clown. Excuse me, this person.",False,[],
20200929_trump_biden,TRUMP,"Hey, hey, let me just say, that",False,[],
20200929_trump_biden,BIDEN,"No, no. Mr. President- [crosstalk]",False,[],
20200929_trump_biden,TRUMP,"Three and a half million, Joe.",False,[],
20200929_trump_biden,BIDEN,That is simply not true.,False,[],
20200929_trump_biden,TRUMP,Why did he deserve three and a half million from Moscow?,True,"[{""start"": 19, ""end"": 55, ""text"": ""three and a half million from Moscow"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""conspiratorial"", ""personal life""]}]",
20200929_trump_biden,BIDEN,"Look, here's the deal. We want to talk about families and ethics. I don't want to do that. I mean, his family, we could talk about all night. His family's already-",False,[],
20200929_trump_biden,TRUMP,My family-,False,[],
20200929_trump_biden,WALLACE,"No, no- [crosstalk].",False,[],
20200929_trump_biden,TRUMP,My family lost a fortune by coming down and helping us with government.,False,[],
20200929_trump_biden,BIDEN,And that's such a- [crosstalk],False,[],
20200929_trump_biden,WALLACE,Mr. President-,False,[],
20200929_trump_biden,TRUMP,Every single one of them lost a fortune by coming down and helping us with government.,False,[],
20200929_trump_biden,BIDEN,"This is not about my family or his family. It's about your family, the American people. [crosstalk]",False,[],
20200929_trump_biden,TRUMP,And he got three and a half million dollars for nothing.,True,"[{""start"": 4, ""end"": 43, ""text"": ""he got three and a half million dollars"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""conspiratorial"", ""personal life""]}]",
20200929_trump_biden,BIDEN,"That's not true. It doesn't want to talk about what you need. You, the American people. It's about you. That's what we're talking about here. [crosstalk]",False,[],
20200929_trump_biden,WALLACE,That's the end of the segment. We're moving on.,False,[],
20200929_trump_biden,BIDEN,He didn't take that.,False,[],
20200929_trump_biden,WALLACE,Vice President-,False,[],
20200929_trump_biden,TRUMP,"Chris, can I be honest? It's a very important question-",False,[],
20200929_trump_biden,BIDEN,Try to be honest.,False,[],
20200929_trump_biden,WALLACE,No.,False,[],
20200929_trump_biden,TRUMP,He stood up-,False,[],
20200929_trump_biden,WALLACE,The answer to the question is no.,False,[],
20200929_trump_biden,TRUMP,... and the threatened Ukraine-,False,[],
20200929_trump_biden,WALLACE,Sir-,False,[],
20200929_trump_biden,TRUMP,... with a billion dollars-,False,[],
20200929_trump_biden,BIDEN,That is absolutely not true.,False,[],
20200929_trump_biden,WALLACE,"Stop. [crosstalk] Gentlemen, I hate to raise my voice, but I- [crosstalk] Why should I be different than the two of you? So here's the deal.",False,[],
20200929_trump_biden,BIDEN,That's a good point.,False,[],
20200929_trump_biden,WALLACE,"We have six segments. We have ended that segment. We're going to go to the next segment. In that segment, you each are going to have two uninterrupted moments. In those two interrupted minutes, Mr. President, you can say anything you want. I'm going to ask a question about race, but if you want to answer about something else, go ahead. But we, I, I think that the country would be better served, sir, if we allowed both people to speak with fewer interruptions. I'm appealing to you, sir, to do that.",False,[],
20200929_trump_biden,TRUMP,"Well, and him too.",False,[],
20200929_trump_biden,WALLACE,"Well, frankly, you've been doing more interrupting than he has.",False,[],
20200929_trump_biden,TRUMP,"Well, that's all right, but he does plenty.",False,[],
20200929_trump_biden,WALLACE,"Well, sir, less than-",False,[],
20200929_trump_biden,TRUMP,He does plenty.,False,[],
20200929_trump_biden,WALLACE,"No, less than you have. Let's please continue on. The issue of race. Vice-President Biden, you say that President Trump's response to the violence in Charlottesville three years ago, when he talked about very fine people on both sides, was what directly led you to launch this run for president.",False,[],
20200929_trump_biden,TRUMP,"Oh yeah, sure.",False,[],
20200929_trump_biden,WALLACE,"President Trump, you have often said that you believe you will have done more for Black Americans than any president with the possible exception of Abraham Lincoln.",False,[],
20200929_trump_biden,TRUMP,That's true.,False,[],
20200929_trump_biden,WALLACE,"My question for the two of you, is why should voters trust you rather than your opponent to deal with the race issues facing this country over the next four years? Vice President Biden, you go first.",False,[],
20200929_trump_biden,BIDEN,"It's about equity and equality. It's about decency. It's about the Constitution. And we have never walked away from trying to require, acquire equity for everyone, equality for the whole of America. But we've never accomplished it, but we've never walked away from it like he has done. It is true, the reason I got in the race is when those people. . . Close your eyes, remember what those people look like coming out of the fields, carrying torches, their veins bulging, spewting--just spewing anti-Semitic bile and accompanied by the Ku Klux Klan. A young woman got killed, and they asked the president what he thought. He said, ""There were very fine people on both sides."" No president's ever said anything like that. [crosstalk].",False,[],
20200929_trump_biden,WALLACE,It is his-,False,[],
20200929_trump_biden,BIDEN,Now-,False,[],
20200929_trump_biden,WALLACE,... minute sir.,False,[],
20200929_trump_biden,BIDEN,"... second point I'd make to you, is that when Floyd was killed, when Mr. Floyd was killed, there was a peaceful protest in front of the White House. What did he do? He came out of his bunker, had the military use tear gas on them so he could walk across to a church and hold up a Bible. And then what happened after that? The Bishop of that very church said that it was a disgrace. The general who was with him said ""All he ever wants to do is divide people, not unite people at all."" This is a president who has used everything as a dog whistle, to try to generate racists hatred, racist division. This is a man who, in fact, you talk about helping African-Americans, one in 1000 African Americans has been killed because of the coronavirus. And if he doesn't do something quickly, by the end of the year, one in 500 will have been killed. One in 500 African Americans. This man, this man is a savior of African-Americans? This man cares at all? This man's done virtually nothing. Look, the fact is that you have to look at what he's talks about. You have to look at what he did. And what he did has been disastrous for the African-American community.",True,"[{""start"": 193, ""end"": 230, ""text"": ""had the military use tear gas on them"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political""]}, {""start"": 670, ""end"": 742, ""text"": ""one in 1000 African Americans has been killed because of the coronavirus"", ""reason_text"": """", ""reason_choices"": [""statistical"", ""ethnicity/race"", ""medical""]}]",
20200929_trump_biden,TRUMP,So-,False,[],
20200929_trump_biden,WALLACE,"President Trump, you have two minutes. Why should Americans trust you over your opponent to deal with race issues?",False,[],
20200929_trump_biden,TRUMP,"You did a crime bill, 1994, where you called them super-predators. African-Americans are super-predators and they've never forgotten it. They've never forgotten it.",True,"[{""start"": 0, ""end"": 65, ""text"": ""You did a crime bill, 1994, where you called them super-predators"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political"", ""ethnicity/race"", ""crime/law""]}]",
20200929_trump_biden,BIDEN,I've never said-,False,[],
20200929_trump_biden,WALLACE,"No, no, sir. It's his two minutes.",False,[],
20200929_trump_biden,TRUMP,"So you did that, and they call you super-predator and I'm letting people out of jail now, that you have treated the African-American population community, you have treated the black community about as bad as anybody in this country. You did the 1990--and that's why, if you look at the polls, I'm doing better than any Republican has done in a long time, because they saw what you did. You call them super-predators, and you've called them worse than that. Because you look back at your testimony over the years, you've called them a lot worse than that. As far as the church is concerned, and as far as the generals are concerned, we just got the support of 200--250 military leaders and generals, total support. Law enforcement, almost every law enforcement group in the United States. I have Florida. I have Texas. I have Ohio. I have every... Excuse me, Portland, the sheriff just came out today and he said, ""I support President Trump."" I don't think you have any law enforcement. You can't even say the word law enforcement. Because if you say those words, you're going to lose all of your radical left supporters. And why aren't you saying those words, Joe? Why don't you say the words law enforcement? Because you know what? If called us in Portland, we would put out that fire in a half an hour. But they won't do it, because they're run by radical left Democrats. If you look at Chicago, if you look at any place you want to look, Seattle, they heard we were coming in the following day and they put up their hands and we got back Seattle. Minneapolis, we got it back, Joe, because we believe in law and order, but you don't. The top 10 cities and just about the top 40 cities are run by Democrats, and in many cases radical left. And they've got you wrapped around their finger, Joe, to a point where you don't want to say anything about law and order. And I'll tell you what, the people of this country want and demand law and order and you're afraid to even say it.",True,"[{""start"": 293, ""end"": 353, ""text"": ""I'm doing better than any Republican has done in a long time"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""comparative/temporal"", ""political""]}, {""start"": 858, ""end"": 941, ""text"": ""Portland, the sheriff just came out today and he said, \""I support President Trump.\"""", ""reason_text"": ""was fact-checked by NPR, SNOPES, BBC, despite he-said, it's a support claim"", ""reason_choices"": [""attribution"", ""stance/support"", ""political""]}, {""start"": 1335, ""end"": 1372, ""text"": ""they're run by radical left Democrats"", ""reason_text"": ""?"", ""reason_choices"": [""political""]}, {""start"": 1636, ""end"": 1707, ""text"": ""The top 10 cities and just about the top 40 cities are run by Democrats"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""political""]}]",
